timepoint_id,z(um),z-surf(um),r(um)
3,244.30199999999996,188.58399999999997,0.0
3,248.58799999999997,192.86999999999998,0.0
3,252.87399999999997,197.15599999999998,0.0
3,257.15999999999997,201.44199999999998,0.0
3,261.44599999999997,205.72799999999998,0.0
3,265.73199999999997,210.01399999999998,0.0
3,270.018,214.29999999999998,0.0
3,274.304,218.58599999999998,0.0
3,278.59,222.87199999999999,0.0
3,282.876,227.158,0.0
3,287.162,231.444,0.0
3,291.448,235.73,0.0
3,295.734,240.016,0.0
3,300.02,244.302,0.0
3,304.306,248.588,0.0
3,308.592,252.874,0.0
3,312.878,257.15999999999997,0.0
3,317.164,261.44599999999997,0.0
3,321.45,265.73199999999997,0.0
3,325.736,270.018,0.0
3,330.022,274.304,0.0
3,334.308,278.59,0.0
3,338.594,282.876,0.0
8,0.0,-30.001999999999995,58.62873834562705
8,4.286,-25.715999999999994,635.3851480417212
8,8.572,-21.429999999999996,688.1652324958011
8,12.857999999999999,-17.144,931.2774871626609
8,17.144,-12.857999999999997,1051.5555275859517
8,21.43,-8.571999999999996,1049.5133645535454
8,25.715999999999998,-4.285999999999998,1055.4850768215754
8,30.001999999999995,0.0,1056.2100979718266
8,34.288,4.286000000000001,1053.8316424184766
8,38.574,8.572000000000003,1048.8292843307809
8,42.86,12.858000000000004,1043.3481794655593
8,47.145999999999994,17.144,1037.2510848869492
8,51.431999999999995,21.43,1028.6353177515225
8,55.717999999999996,25.716,1015.9931969382767
8,60.00399999999999,30.001999999999995,1007.4457060317961
8,64.28999999999999,34.288,991.0441052812458
8,68.576,38.574,972.5916964532297
8,72.862,42.86,955.892768619966
8,77.148,47.146,937.8684095175691
8,81.434,51.432,904.9524098504229
8,85.72,55.718,868.7332129017732
8,90.00599999999999,60.00399999999999,840.5506365953817
8,94.29199999999999,64.28999999999999,809.1655473316702
8,98.57799999999999,68.576,765.9972158386676
8,102.86399999999999,72.862,730.9626125098802
8,107.14999999999999,77.148,682.2741947115322
8,111.43599999999999,81.434,656.4072746148087
8,115.722,85.72,596.957664182061
8,120.00799999999998,90.00599999999999,546.3502216344058
8,124.29399999999998,94.29199999999999,520.7816894092756
8,128.57999999999998,98.57799999999999,463.5409926221001
8,132.86599999999999,102.86399999999999,426.15761496551596
8,137.152,107.14999999999999,382.41898344880667
8,141.438,111.43599999999999,348.3034459921407
8,145.724,115.722,313.4028912405523
8,150.01,120.008,290.0857524579337
8,154.296,124.294,270.1849899935928
8,158.582,128.57999999999998,228.63356942175102
8,162.868,132.86599999999999,203.93830122240908
8,167.154,137.152,166.86796818999488
8,171.44,141.438,124.50043406436203
8,175.72599999999997,145.724,0.0
8,180.01199999999997,150.01,0.0
8,184.29799999999997,154.296,0.0
8,188.58399999999997,158.582,0.0
8,192.86999999999998,162.868,0.0
8,197.15599999999998,167.154,0.0
8,201.44199999999998,171.44,0.0
8,205.72799999999998,175.726,0.0
8,210.01399999999998,180.012,0.0
8,214.29999999999998,184.298,0.0
8,218.58599999999998,188.584,0.0
8,222.87199999999999,192.87,0.0
8,227.158,197.156,0.0
8,231.444,201.442,0.0
8,235.73,205.728,0.0
8,240.01599999999996,210.01399999999995,0.0
8,244.30199999999996,214.29999999999995,0.0
8,248.58799999999997,218.58599999999996,0.0
8,252.87399999999997,222.87199999999996,0.0
8,257.15999999999997,227.15799999999996,0.0
8,261.44599999999997,231.44399999999996,0.0
8,265.73199999999997,235.72999999999996,0.0
8,270.018,240.01599999999996,0.0
8,274.304,244.30199999999996,0.0
13,0.0,-90.00599999999999,0.0
13,4.286,-85.71999999999998,0.0
13,8.572,-81.43399999999998,0.0
13,12.857999999999999,-77.14799999999998,0.0
13,17.144,-72.862,0.0
13,21.43,-68.576,0.0
13,25.715999999999998,-64.28999999999999,0.0
13,30.001999999999995,-60.00399999999999,0.0
13,34.288,-55.71799999999999,0.0
13,38.574,-51.43199999999999,0.0
13,42.86,-47.14599999999999,0.0
13,47.145999999999994,-42.85999999999999,224.02009467009876
13,51.431999999999995,-38.57399999999999,712.2477606226641
13,55.717999999999996,-34.28799999999999,980.783620099765
13,60.00399999999999,-30.001999999999995,1153.6839494835663
13,64.28999999999999,-25.715999999999994,1200.744615758072
13,68.576,-21.429999999999993,1243.8521640002077
13,72.862,-17.14399999999999,1283.2126784259794
13,77.148,-12.85799999999999,1301.4384892061746
13,81.434,-8.571999999999989,1303.569450152124
13,85.72,-4.285999999999987,1303.143648756009
13,90.00599999999999,0.0,1304.5376471132681
13,94.29199999999999,4.286000000000001,1299.1421664616207
13,98.57799999999999,8.572000000000003,1297.1623497542184
13,102.86399999999999,12.858000000000004,1289.6544137391866
13,107.14999999999999,17.144000000000005,1279.188646157655
13,111.43599999999999,21.430000000000007,1269.6959957195745
13,115.722,25.716000000000008,1257.3934649768141
13,120.00799999999998,30.001999999999995,1245.5789678457445
13,124.29399999999998,34.288,1232.4635416351778
13,128.57999999999998,38.574,1206.3970689992675
13,132.86599999999999,42.86,1188.2977509987588
13,137.152,47.146,1140.9667845733056
13,141.438,51.432,1115.077473376373
13,145.724,55.718,1068.3423705174312
13,150.01,60.004000000000005,1022.3699657318883
13,154.296,64.29,964.907976707205
13,158.582,68.57600000000001,912.8195566404174
13,162.868,72.86200000000001,895.7262200293123
13,167.154,77.14800000000001,809.9090864541676
13,171.44,81.43400000000001,720.3003997893384
13,175.72599999999997,85.71999999999998,664.0252470590475
13,180.01199999999997,90.00599999999999,595.4124680435544
13,184.29799999999997,94.29199999999999,544.076194092701
13,188.58399999999997,98.57799999999999,502.1514927708762
13,192.86999999999998,102.86399999999999,471.1662159588293
13,197.15599999999998,107.14999999999999,428.1323530354965
13,201.44199999999998,111.43599999999999,385.5217863267261
13,205.72799999999998,115.722,365.4110640469253
13,210.01399999999998,120.008,329.1975162160614
13,214.29999999999998,124.294,302.7283902642763
13,218.58599999999998,128.57999999999998,277.69413787780263
13,222.87199999999999,132.86599999999999,265.65204243144825
13,227.158,137.152,238.16655509361783
13,231.444,141.438,211.9994723763161
18,0.0,-25.715999999999998,1043.2532449985476
18,4.286,-21.43,1298.0650493041558
18,8.572,-17.144,1402.9996123484855
18,12.857999999999999,-12.857999999999999,1421.6771624036166
18,17.144,-8.572,1437.0395920954998
18,21.43,-4.285999999999998,1442.3436191140354
18,25.715999999999998,0.0,1450.9383567045895
18,30.001999999999995,4.285999999999998,1449.0342443471063
18,34.288,8.572,1448.6909836666277
18,38.574,12.858,1444.4862942032846
18,42.86,17.144000000000002,1440.680139369865
18,47.145999999999994,21.429999999999996,1432.2869849915146
18,51.431999999999995,25.715999999999998,1420.7752748186156
18,55.717999999999996,30.002,1404.998306048461
18,60.00399999999999,34.288,1393.7207621755301
18,64.28999999999999,38.574,1379.8688277403803
18,68.576,42.86,1367.1077815690626
18,72.862,47.146,1350.8591759521
18,77.148,51.432,1327.2533593095466
18,81.434,55.718,1311.3544905043177
18,85.72,60.004000000000005,1292.3802854111534
18,90.00599999999999,64.28999999999999,1285.516900950132
18,94.29199999999999,68.576,1243.64208265382
18,98.57799999999999,72.862,1214.81143770028
18,102.86399999999999,77.148,1189.57692349651
18,107.14999999999999,81.434,1123.308996689397
18,111.43599999999999,85.72,1088.2717004439924
18,115.722,90.006,1044.0431732031177
18,120.00799999999998,94.29199999999999,1000.9417750328773
18,124.29399999999998,98.57799999999999,948.5124878166596
18,128.57999999999998,102.86399999999999,931.6489866130387
18,132.86599999999999,107.14999999999999,727.424249380175
18,137.152,111.43599999999999,678.3232214454397
18,141.438,115.722,620.5068820656468
18,145.724,120.008,560.0127336710126
18,150.01,124.294,530.4852652495705
18,154.296,128.57999999999998,472.6894711388894
18,158.582,132.86599999999999,426.62691277062316
18,162.868,137.152,381.22751253502514
18,167.154,141.438,350.7447221541735
18,171.44,145.724,329.427327014686
18,175.72599999999997,150.00999999999996,304.5392376372897
18,180.01199999999997,154.29599999999996,285.45124248947076
18,184.29799999999997,158.58199999999997,260.8133112496369
18,188.58399999999997,162.86799999999997,249.81190522963448
18,192.86999999999998,167.15399999999997,222.8904330046492
18,197.15599999999998,171.43999999999997,167.69273372574997
18,201.44199999999998,175.72599999999997,137.4459117274127
18,205.72799999999998,180.01199999999997,0.0
18,210.01399999999998,184.29799999999997,0.0
18,214.29999999999998,188.58399999999997,0.0
18,218.58599999999998,192.86999999999998,0.0
18,222.87199999999999,197.15599999999998,0.0
18,227.158,201.44199999999998,0.0
18,231.444,205.72799999999998,0.0
18,235.73,210.01399999999998,0.0
18,240.01599999999996,214.29999999999995,0.0
18,244.30199999999996,218.58599999999996,0.0
18,248.58799999999997,222.87199999999996,0.0
18,252.87399999999997,227.15799999999996,0.0
18,257.15999999999997,231.44399999999996,0.0
18,261.44599999999997,235.72999999999996,0.0
18,265.73199999999997,240.01599999999996,0.0
18,270.018,244.30199999999996,0.0
18,274.304,248.58799999999997,0.0
18,278.59,252.87399999999997,0.0
18,282.876,257.15999999999997,0.0
18,287.162,261.44599999999997,0.0
18,291.448,265.73199999999997,0.0
18,295.734,270.018,0.0
18,300.02,274.304,0.0
18,304.306,278.59,0.0
18,308.592,282.876,0.0
18,312.878,287.162,0.0
18,317.164,291.448,0.0
18,321.45,295.734,0.0
18,325.736,300.02,0.0
18,330.022,304.306,0.0
18,334.308,308.592,0.0
18,338.594,312.878,0.0
18,342.88,317.164,0.0
18,347.16599999999994,321.44999999999993,0.0
18,351.45199999999994,325.73599999999993,0.0
18,355.73799999999994,330.02199999999993,0.0
18,360.02399999999994,334.30799999999994,0.0
18,364.30999999999995,338.59399999999994,0.0
18,368.59599999999995,342.87999999999994,0.0
18,372.88199999999995,347.16599999999994,0.0
18,377.16799999999995,351.45199999999994,0.0
18,381.45399999999995,355.73799999999994,0.0
18,385.73999999999995,360.02399999999994,0.0
18,390.02599999999995,364.30999999999995,0.0
18,394.31199999999995,368.59599999999995,0.0
18,398.59799999999996,372.88199999999995,0.0
2,0.0,-42.86,0.0
2,4.286,-38.574,0.0
2,8.572,-34.288,0.0
2,12.857999999999999,-30.002000000000002,0.0
2,17.144,-25.716,0.0
2,21.43,-21.43,123.06941782587582
2,25.715999999999998,-17.144000000000002,353.52655998241494
2,30.001999999999995,-12.858000000000004,381.2827669628204
2,34.288,-8.572000000000003,396.8276601876437
2,38.574,-4.286000000000001,404.16323550421043
2,42.86,0.0,404.31566726994424
2,47.145999999999994,4.285999999999994,401.04532123373923
2,51.431999999999995,8.571999999999996,395.647324813249
2,55.717999999999996,12.857999999999997,388.71105894900745
2,60.00399999999999,17.14399999999999,380.7635945766048
2,64.28999999999999,21.429999999999993,375.38582445283197
2,68.576,25.715999999999994,366.80251739341213
2,72.862,30.001999999999995,358.2047625592802
2,77.148,34.288,347.0894750233025
2,81.434,38.574,337.8932071789111
2,85.72,42.86,329.3295861835045
2,90.00599999999999,47.14599999999999,319.7355721219201
2,94.29199999999999,51.43199999999999,315.6011787341641
2,98.57799999999999,55.71799999999999,303.8520860555226
2,102.86399999999999,60.00399999999999,296.1533890052544
2,107.14999999999999,64.28999999999999,287.6319780936738
2,111.43599999999999,68.576,278.3276752842954
2,115.722,72.862,262.3639079092227
2,120.00799999999998,77.14799999999998,254.71349855715016
2,124.29399999999998,81.43399999999998,236.9214303744965
2,128.57999999999998,85.71999999999998,228.24407701871837
2,132.86599999999999,90.00599999999999,209.48424253941525
2,137.152,94.29199999999999,198.81494020735823
2,141.438,98.57799999999999,171.49321143249136
2,145.724,102.86399999999999,159.63875439474154
2,150.01,107.14999999999999,137.85172227996463
2,154.296,111.43599999999999,120.21543796095081
2,158.582,115.722,72.60518763828286
2,162.868,120.008,4.859190397824971
2,167.154,124.294,0.0
2,171.44,128.57999999999998,0.0
2,175.72599999999997,132.86599999999999,0.0
2,180.01199999999997,137.152,0.0
2,184.29799999999997,141.438,0.0
2,188.58399999999997,145.724,0.0
2,192.86999999999998,150.01,0.0
2,197.15599999999998,154.296,0.0
2,201.44199999999998,158.582,0.0
2,205.72799999999998,162.868,0.0
2,210.01399999999998,167.154,0.0
2,214.29999999999998,171.44,0.0
2,218.58599999999998,175.726,0.0
2,222.87199999999999,180.012,0.0
2,227.158,184.298,0.0
2,231.444,188.584,0.0
2,235.73,192.87,0.0
2,240.01599999999996,197.15599999999995,0.0
2,244.30199999999996,201.44199999999995,0.0
2,248.58799999999997,205.72799999999995,0.0
2,252.87399999999997,210.01399999999995,0.0
2,257.15999999999997,214.29999999999995,0.0
2,261.44599999999997,218.58599999999996,0.0
2,265.73199999999997,222.87199999999996,0.0
7,0.0,-51.431999999999995,0.0
7,4.286,-47.145999999999994,0.0
7,8.572,-42.86,0.0
7,12.857999999999999,-38.574,0.0
7,17.144,-34.288,0.0
7,21.43,-30.001999999999995,0.0
7,25.715999999999998,-25.715999999999998,10.284161025577149
7,30.001999999999995,-21.43,614.3548976804858
7,34.288,-17.144,835.6157709952585
7,38.574,-12.857999999999997,879.3784580759299
7,42.86,-8.571999999999996,954.1411423080937
7,47.145999999999994,-4.286000000000001,976.707554640123
7,51.431999999999995,0.0,984.3894087108248
7,55.717999999999996,4.286000000000001,983.3777609949088
7,60.00399999999999,8.571999999999996,979.8879981871596
7,64.28999999999999,12.857999999999997,978.2604120079528
7,68.576,17.144,974.1312155786646
7,72.862,21.43,965.6322256627545
7,77.148,25.716,958.0208046162674
7,81.434,30.002000000000002,947.5088960457183
7,85.72,34.288000000000004,934.3627475751819
7,90.00599999999999,38.57399999999999,922.8187025758862
7,94.29199999999999,42.85999999999999,905.4471993654298
7,98.57799999999999,47.145999999999994,888.1356281090495
7,102.86399999999999,51.431999999999995,860.1810603540724
7,107.14999999999999,55.717999999999996,830.8991161298635
7,111.43599999999999,60.004,801.3487841226518
7,115.722,64.28999999999999,761.0167804455052
7,120.00799999999998,68.576,723.6985545781064
7,124.29399999999998,72.862,693.7476796093052
7,128.57999999999998,77.148,658.651369010688
7,132.86599999999999,81.434,633.2739225805168
7,137.152,85.72,590.96331972587
7,141.438,90.006,551.0935326229783
7,145.724,94.292,505.5583325731319
7,150.01,98.578,459.05741987952484
7,154.296,102.864,435.45898396749914
7,158.582,107.15,409.4659085589422
7,162.868,111.436,355.4615108778398
7,167.154,115.72200000000001,323.03153859646585
7,171.44,120.00800000000001,289.83073267241275
7,175.72599999999997,124.29399999999998,243.32637942911168
7,180.01199999999997,128.57999999999998,223.254301102283
7,184.29799999999997,132.86599999999999,208.04784042138
7,188.58399999999997,137.152,146.74851644905996
7,192.86999999999998,141.438,129.48541312145574
7,197.15599999999998,145.724,77.81688006585513
7,201.44199999999998,150.01,0.0
7,205.72799999999998,154.296,0.0
7,210.01399999999998,158.582,0.0
7,214.29999999999998,162.868,0.0
7,218.58599999999998,167.154,0.0
7,222.87199999999999,171.44,0.0
7,227.158,175.726,0.0
7,231.444,180.012,0.0
7,235.73,184.298,0.0
7,240.01599999999996,188.58399999999997,0.0
7,244.30199999999996,192.86999999999998,0.0
7,248.58799999999997,197.15599999999998,0.0
7,252.87399999999997,201.44199999999998,0.0
7,257.15999999999997,205.72799999999998,0.0
7,261.44599999999997,210.01399999999998,0.0
7,265.73199999999997,214.29999999999998,0.0
7,270.018,218.58599999999998,0.0
7,274.304,222.87199999999999,0.0
7,278.59,227.158,0.0
7,282.876,231.444,0.0
7,287.162,235.73,0.0
7,291.448,240.016,0.0
7,295.734,244.302,0.0
7,300.02,248.588,0.0
7,304.306,252.874,0.0
7,308.592,257.15999999999997,0.0
7,312.878,261.44599999999997,0.0
12,0.0,-12.857999999999999,1191.2371078169115
12,4.286,-8.572,1229.2541498258204
12,8.572,-4.286,1238.2435742033956
12,12.857999999999999,0.0,1243.2892430259342
12,17.144,4.286,1238.7043917413434
12,21.43,8.572000000000001,1239.593306512762
12,25.715999999999998,12.857999999999999,1236.3201230347154
12,30.001999999999995,17.144,1233.913539599552
12,34.288,21.43,1229.1120737372773
12,38.574,25.716,1227.1005146839339
12,42.86,30.002000000000002,1220.2533442149304
12,47.145999999999994,34.288,1212.7280090875668
12,51.431999999999995,38.574,1208.5450578477924
12,55.717999999999996,42.86,1201.7695247488105
12,60.00399999999999,47.145999999999994,1184.659097426903
12,64.28999999999999,51.431999999999995,1171.5269784175155
12,68.576,55.717999999999996,1160.5494356748727
12,72.862,60.004,1124.5476940729325
12,77.148,64.28999999999999,1104.419148258486
12,81.434,68.576,1083.4403869156806
12,85.72,72.862,1019.1269102544444
12,90.00599999999999,77.14799999999998,891.100083797667
12,94.29199999999999,81.43399999999998,845.2868462693068
12,98.57799999999999,85.71999999999998,816.6104650004587
12,102.86399999999999,90.00599999999999,724.9991539195063
12,107.14999999999999,94.29199999999999,597.329225766562
12,111.43599999999999,98.57799999999999,526.4577112519413
12,115.722,102.86399999999999,494.29850641366517
12,120.00799999999998,107.14999999999998,472.4743059718939
12,124.29399999999998,111.43599999999998,424.71117731798836
12,128.57999999999998,115.72199999999998,374.30254752067697
12,132.86599999999999,120.00799999999998,355.10207975732266
12,137.152,124.29399999999998,335.50233706862423
12,141.438,128.57999999999998,304.9989297193366
12,145.724,132.86599999999999,293.08595029142356
12,150.01,137.152,252.92926934668074
12,154.296,141.438,210.91978774657997
12,158.582,145.724,165.67949030963734
12,162.868,150.01,157.0940752542883
12,167.154,154.296,72.24101267920906
12,171.44,158.582,3.424
12,175.72599999999997,162.86799999999997,0.0
12,180.01199999999997,167.15399999999997,0.0
12,184.29799999999997,171.43999999999997,0.0
12,188.58399999999997,175.72599999999997,0.0
12,192.86999999999998,180.01199999999997,0.0
12,197.15599999999998,184.29799999999997,0.0
12,201.44199999999998,188.58399999999997,0.0
12,205.72799999999998,192.86999999999998,0.0
12,210.01399999999998,197.15599999999998,0.0
12,214.29999999999998,201.44199999999998,0.0
12,218.58599999999998,205.72799999999998,0.0
12,222.87199999999999,210.01399999999998,0.0
12,227.158,214.29999999999998,0.0
12,231.444,218.58599999999998,0.0
12,235.73,222.87199999999999,0.0
12,240.01599999999996,227.15799999999996,0.0
12,244.30199999999996,231.44399999999996,0.0
12,248.58799999999997,235.72999999999996,0.0
12,252.87399999999997,240.01599999999996,0.0
12,257.15999999999997,244.30199999999996,0.0
12,261.44599999999997,248.58799999999997,0.0
17,0.0,-72.862,0.0
17,4.286,-68.576,0.0
17,8.572,-64.28999999999999,0.0
17,12.857999999999999,-60.004,0.0
17,17.144,-55.717999999999996,0.0
17,21.43,-51.431999999999995,0.0
17,25.715999999999998,-47.146,0.0
17,30.001999999999995,-42.86,0.0
17,34.288,-38.574,0.0
17,38.574,-34.288,65.07449673259102
17,42.86,-30.001999999999995,1161.7076901269097
17,47.145999999999994,-25.716,1405.669382296207
17,51.431999999999995,-21.43,1426.9345805694809
17,55.717999999999996,-17.144,1459.7026678060465
17,60.00399999999999,-12.858000000000004,1478.1296211869012
17,64.28999999999999,-8.572000000000003,1478.9768007815405
17,68.576,-4.286000000000001,1478.9331501493903
17,72.862,0.0,1482.714703719049
17,77.148,4.286000000000001,1482.28990135018
17,81.434,8.572000000000003,1472.2538005674835
17,85.72,12.858000000000004,1469.6148850723935
17,90.00599999999999,17.14399999999999,1458.400352614609
17,94.29199999999999,21.429999999999993,1453.1438155704288
17,98.57799999999999,25.715999999999994,1436.6415039435344
17,102.86399999999999,30.001999999999995,1425.929730399257
17,107.14999999999999,34.288,1408.672932913436
17,111.43599999999999,38.574,1393.8261148788552
17,115.722,42.86,1382.0949480022396
17,120.00799999999998,47.14599999999999,1363.1550843042546
17,124.29399999999998,51.43199999999999,1349.0248887411624
17,128.57999999999998,55.71799999999999,1331.3387527085981
17,132.86599999999999,60.00399999999999,1300.13070619571
17,137.152,64.28999999999999,1261.443351036154
17,141.438,68.576,1161.2447101734738
17,145.724,72.862,1066.75209002773
17,150.01,77.148,1028.5022168449743
17,154.296,81.434,955.3041170684276
17,158.582,85.72,925.1440322367079
17,162.868,90.006,745.4546378970406
17,167.154,94.292,716.6355704266556
17,171.44,98.578,628.5517511686514
17,175.72599999999997,102.86399999999998,567.5241729973653
17,180.01199999999997,107.14999999999998,552.3625626987048
17,184.29799999999997,111.43599999999998,496.8289330108783
17,188.58399999999997,115.72199999999998,433.35128595749615
17,192.86999999999998,120.00799999999998,400.5577235492085
17,197.15599999999998,124.29399999999998,385.94344685172905
17,201.44199999999998,128.57999999999998,357.2945292267833
17,205.72799999999998,132.86599999999999,331.5358653675346
17,210.01399999999998,137.152,308.79184140923553
17,214.29999999999998,141.438,270.61193100465493
17,218.58599999999998,145.724,246.35409363353398
17,222.87199999999999,150.01,227.65868251617374
17,227.158,154.296,176.91675169765585
17,231.444,158.582,165.0701814587008
17,235.73,162.868,6.427600640985718
17,240.01599999999996,167.15399999999997,0.0
17,244.30199999999996,171.43999999999997,0.0
17,248.58799999999997,175.72599999999997,0.0
17,252.87399999999997,180.01199999999997,0.0
17,257.15999999999997,184.29799999999997,0.0
17,261.44599999999997,188.58399999999997,0.0
17,265.73199999999997,192.86999999999998,0.0
17,270.018,197.15599999999998,0.0
17,274.304,201.44199999999998,0.0
17,278.59,205.72799999999998,0.0
17,282.876,210.01399999999998,0.0
17,287.162,214.29999999999998,0.0
17,291.448,218.58599999999998,0.0
17,295.734,222.87199999999999,0.0
17,300.02,227.158,0.0
17,304.306,231.444,0.0
17,308.592,235.73,0.0
17,312.878,240.016,0.0
17,317.164,244.302,0.0
17,321.45,248.588,0.0
17,325.736,252.874,0.0
17,330.022,257.15999999999997,0.0
17,334.308,261.446,0.0
17,338.594,265.73199999999997,0.0
17,342.88,270.01800000000003,0.0
17,347.16599999999994,274.304,0.0
17,351.45199999999994,278.5899999999999,0.0
17,355.73799999999994,282.876,0.0
17,360.02399999999994,287.1619999999999,0.0
17,364.30999999999995,291.448,0.0
17,368.59599999999995,295.7339999999999,0.0
17,372.88199999999995,300.02,0.0
17,377.16799999999995,304.3059999999999,0.0
21,0.0,-85.72,1042.15373310515
21,4.286,-81.434,1078.0755328825528
21,8.572,-77.148,1144.3024765004227
21,12.857999999999999,-72.862,1196.2678299298195
21,17.144,-68.576,1290.1156829234344
21,21.43,-64.28999999999999,1330.5055698586912
21,25.715999999999998,-60.004000000000005,1383.413189253305
21,30.001999999999995,-55.718,1434.219381911289
21,34.288,-51.432,1448.4580574269312
21,38.574,-47.146,1475.0748310848505
21,42.86,-42.86,1500.2700093733124
21,47.145999999999994,-38.574000000000005,1513.9285160964503
21,51.431999999999995,-34.288000000000004,1523.4940978534637
21,55.717999999999996,-30.002000000000002,1547.6776120691286
21,60.00399999999999,-25.716000000000008,1555.831239731675
21,64.28999999999999,-21.430000000000007,1560.2661299438635
21,68.576,-17.144000000000005,1568.6870434397042
21,72.862,-12.858000000000004,1579.7847288238356
21,77.148,-8.572000000000003,1587.5002519684838
21,81.434,-4.286000000000001,1590.8928364443657
21,85.72,0.0,1594.8028728106178
21,90.00599999999999,4.285999999999987,1594.3041153431172
21,94.29199999999999,8.571999999999989,1590.1330589372074
21,98.57799999999999,12.85799999999999,1587.7149403545334
21,102.86399999999999,17.14399999999999,1578.2506584485325
21,107.14999999999999,21.429999999999993,1574.2293347842815
21,111.43599999999999,25.715999999999994,1567.4003068925651
21,115.722,30.001999999999995,1556.9003211592953
21,120.00799999999998,34.28799999999998,1546.5444361383552
21,124.29399999999998,38.573999999999984,1538.3129762584076
21,128.57999999999998,42.859999999999985,1532.3594049047372
21,132.86599999999999,47.14599999999999,1513.3143822748796
21,137.152,51.43199999999999,1513.8803384531138
21,141.438,55.71799999999999,1502.88076047283
21,145.724,60.00399999999999,1500.1546046876156
21,150.01,64.28999999999999,1485.9697011492947
21,154.296,68.576,1474.215867114424
21,158.582,72.862,1459.8495634694768
21,162.868,77.148,1446.047439406423
21,167.154,81.434,1429.7263398364496
21,171.44,85.72,1404.768152119251
21,175.72599999999997,90.00599999999997,1391.5023138901072
21,180.01199999999997,94.29199999999997,1362.8068982703883
21,184.29799999999997,98.57799999999997,1343.6600121595918
21,188.58399999999997,102.86399999999998,1309.1946050594188
21,192.86999999999998,107.14999999999998,1279.4624284947208
21,197.15599999999998,111.43599999999998,1263.3219734196823
21,201.44199999999998,115.72199999999998,1225.9665056366107
21,205.72799999999998,120.00799999999998,1182.5947044738107
21,210.01399999999998,124.29399999999998,1149.263469005869
21,214.29999999999998,128.57999999999998,1119.410719023382
21,218.58599999999998,132.86599999999999,1091.76647168222
21,222.87199999999999,137.152,1046.6784189190269
21,227.158,141.438,1015.2815641948255
21,231.444,145.724,976.6108331657108
21,235.73,150.01,953.4849325088634
21,240.01599999999996,154.29599999999996,916.9099010479326
21,244.30199999999996,158.58199999999997,879.3227387891861
21,248.58799999999997,162.86799999999997,838.4631964642216
21,252.87399999999997,167.15399999999997,811.2678240089833
21,257.15999999999997,171.43999999999997,750.031352345062
21,261.44599999999997,175.72599999999997,702.8310172616176
21,265.73199999999997,180.01199999999997,208.5753932035129
21,270.018,184.29799999999997,0.0
21,274.304,188.58399999999997,0.0
21,278.59,192.86999999999998,0.0
21,282.876,197.15599999999998,0.0
21,287.162,201.44199999999998,0.0
21,291.448,205.72799999999998,0.0
21,295.734,210.01399999999998,0.0
21,300.02,214.29999999999998,0.0
21,304.306,218.58599999999998,0.0
21,308.592,222.87199999999999,0.0
21,312.878,227.158,0.0
21,317.164,231.444,0.0
21,321.45,235.73,0.0
21,325.736,240.016,0.0
21,330.022,244.302,0.0
21,334.308,248.588,0.0
21,338.594,252.874,0.0
21,342.88,257.15999999999997,0.0
21,347.16599999999994,261.4459999999999,0.0
21,351.45199999999994,265.73199999999997,0.0
21,355.73799999999994,270.0179999999999,0.0
21,360.02399999999994,274.304,0.0
21,364.30999999999995,278.5899999999999,0.0
21,368.59599999999995,282.876,0.0
21,372.88199999999995,287.1619999999999,0.0
21,377.16799999999995,291.448,0.0
21,381.45399999999995,295.7339999999999,0.0
21,385.73999999999995,300.02,0.0
21,390.02599999999995,304.3059999999999,0.0
21,394.31199999999995,308.592,0.0
21,398.59799999999996,312.87799999999993,0.0
21,402.88399999999996,317.164,0.0
21,407.16999999999996,321.44999999999993,0.0
21,411.45599999999996,325.736,0.0
21,415.74199999999996,330.02199999999993,0.0
21,420.02799999999996,334.308,0.0
21,424.31399999999996,338.59399999999994,0.0
21,428.59999999999997,342.88,0.0
21,432.88599999999997,347.16599999999994,0.0
21,437.17199999999997,351.452,0.0
1,0.0,-94.29199999999999,0.0
1,4.286,-90.00599999999999,0.0
1,8.572,-85.71999999999998,0.0
1,12.857999999999999,-81.43399999999998,0.0
1,17.144,-77.148,0.0
1,21.43,-72.862,0.0
1,25.715999999999998,-68.576,0.0
1,30.001999999999995,-64.28999999999999,0.0
1,34.288,-60.00399999999999,0.0
1,38.574,-55.71799999999999,0.0
1,42.86,-51.43199999999999,0.0
1,47.145999999999994,-47.145999999999994,0.0
1,51.431999999999995,-42.85999999999999,0.0
1,55.717999999999996,-38.57399999999999,0.0
1,60.00399999999999,-34.288,0.0
1,64.28999999999999,-30.001999999999995,0.0
1,68.576,-25.715999999999994,0.0
1,72.862,-21.429999999999993,76.04830128280315
1,77.148,-17.14399999999999,223.26199139128005
1,81.434,-12.85799999999999,236.21384873880703
1,85.72,-8.571999999999989,252.2172785889984
1,90.00599999999999,-4.286000000000001,261.6871435412208
1,94.29199999999999,0.0,265.20795339680285
1,98.57799999999999,4.286000000000001,263.18313868039854
1,102.86399999999999,8.572000000000003,258.53881647443154
1,107.14999999999999,12.858000000000004,251.92086486593115
1,111.43599999999999,17.144000000000005,244.97880942816914
1,115.722,21.430000000000007,238.69653504620325
1,120.00799999999998,25.715999999999994,232.50338281386558
1,124.29399999999998,30.001999999999995,223.07913246775297
1,128.57999999999998,34.288,214.50762853297255
1,132.86599999999999,38.574,207.07378482851072
1,137.152,42.86,199.68813720290484
1,141.438,47.146,188.88106144273138
